key;fare_amount;pickup_datetime;pickup_longitude;pickup_latitude;dropoff_longitude;dropoff_latitude;passenger_count
30/10/2009 18:13;81;2009-10-30 18:13:00 UTC;0;0;0;0;4
17/01/2010 22:07;57;2010-01-17 22:07:00 UTC;-73967598;40756242;-73953277;4076833;1
06/12/2009 11:58;181;2009-12-06 11:58:29 UTC;-74008134;40748631;-73952349;40780512;2
30/06/2010 06:15;109;2010-06-30 06:15:00 UTC;-7395394;40781298;-73994423;4075014;5
04/04/2011 18:56;89;2011-04-04 18:56:00 UTC;-73939093;40805102;-73956073;40771995;5
03/03/2014 23:30;135;2014-03-03 23:30:00 UTC;-73981627;4078042;-74008465;40734012;2
19/05/2014 20:59;5;2014-05-19 20:59:26 UTC;-7400269;40739438;-73994579;4075057;2
07/12/2011 19:40;53;2011-12-07 19:40:21 UTC;-73958749;40781019;-73945876;40778165;1
17/06/2012 02:05;77;2012-06-17 02:05:53 UTC;-7398779;40721226;-73992425;40735723;1
01/01/2013 14:26;9;2013-01-01 14:26:00 UTC;-73969465;4079798;-73982315;40776767;1
08/10/2011 00:24;161;2011-10-08 00:24:00 UTC;-73988568;40732097;-73957498;40742657;1
30/07/2012 16:19;49;2012-07-30 16:19:08 UTC;-73966597;40794345;-73965682;40803808;2
09/09/2012 10:24;55;2012-09-09 10:24:15 UTC;-73999432;40749066;-73995077;40738264;1
14/06/2013 17:37;5733;2013-06-14 17:37:00 UTC;-73781127;40645007;-73981802;40762515;1
28/02/2014 22:45;85;2014-02-28 22:45:07 UTC;-73956606;40771111;-73977111;40776811;3
10/06/2014 14:18;95;2014-06-10 14:18:29 UTC;-73981932;40777668;-73960058;40809688;1
29/03/2015 13:31;75;2015-03-29 13:31:25 UTC;-7,39531E+14;4,07887E+16;-7,39568E+16;4,08059E+16;1
14/12/2009 12:33;69;2009-12-14 12:33:00 UTC;-73982432;40745747;-73982432;40745747;1
21/09/2013 02:54;75;2013-09-21 02:54:00 UTC;-73991995;4074499;-73986237;40729637;2
31/08/2009 10:25;81;2009-08-31 10:25:00 UTC;-73988988;40777013;-73997445;40760155;1
18/01/2011 23:48;61;2011-01-18 23:48:00 UTC;-74006642;40738927;-74010828;40717907;3
26/06/2012 13:08;57;2012-06-26 13:08:14 UTC;-73966612;40759278;-73975773;40755462;1
21/01/2010 08:39;141;2010-01-21 08:39:00 UTC;-73987365;40738572;-73977218;40775352;1
21/07/2011 15:43;57;2011-07-21 15:43:00 UTC;-73989807;4074123;-73993917;40726492;1
06/11/2013 11:26;7;2013-11-06 11:26:54 UTC;-7395906;40781061;-7396206;40768604;1
09/02/2014 02:17;12;2014-02-09 02:17:00 UTC;-73985652;4072212;-73970955;40751952;1
18/04/2015 08:29;115;2015-04-18 08:29:08 UTC;-7,39551E+16;4,0769E+16;-7,39842E+16;4,07484E+16;1
27/03/2010 22:20;121;2010-03-27 22:20:51 UTC;-73870936;40773703;-73914269;40753681;1
15/06/2010 13:31;2667;2010-06-15 13:31:08 UTC;-73958063;40760414;-73861443;40768181;1
13/09/2010 09:37;45;2010-09-13 09:37:00 UTC;-7398674;40755362;-73995713;40764137;1
04/04/2011 20:59;101;2011-04-04 20:59:01 UTC;-73984556;40742882;-73959081;40763551;1
08/05/2011 10:43;77;2011-05-08 10:43:27 UTC;-73981019;40781874;-73981997;40756597;1
11/07/2014 05:07;25;2014-07-11 05:07:00 UTC;-7395166;40772657;-74010583;40721405;2
21/08/2014 10:21;19;2014-08-21 10:21:17 UTC;-7397402;40762828;-73940839;40726467;1
31/10/2013 11:49;14;2013-10-31 11:49:16 UTC;-73988594;40753364;-73989319;40723218;1
15/11/2013 01:51;5;2013-11-15 01:51:35 UTC;-73987888;40721048;-73983132;40731187;1
10/05/2015 22:41;435;2015-05-10 22:41:10 UTC;-7,39802E+16;4,07837E+16;-7,40113E+16;4,06442E+16;1
20/06/2015 09:50;8;2015-06-20 09:50:28 UTC;-7,40107E+16;4,07101E+16;-7,39981E+16;4,07229E+13;1
13/03/2009 17:43;87;2009-03-13 17:43:18 UTC;-73977984;40754546;-73958947;40779093;4
27/01/2011 21:30;37;2011-01-27 21:30:00 UTC;-73970892;40755915;-73966747;40760517;1
24/11/2011 01:58;205;2011-11-24 01:58:25 UTC;-73965723;40758641;-73937824;40855636;1
02/06/2015 23:16;34;2015-06-02 23:16:15 UTC;-7,39749E+16;4,07511E+16;-7,39085E+14;4,08819E+16;0
19/03/2015 12:38;5283;2015-03-19 12:38:17 UTC;-7,38731E+16;4,07741E+16;-7,39827E+15;4,07715E+14;1
16/07/2009 22:38;61;2009-07-16 22:38:00 UTC;-73978945;4076707;-73977897;40783568;1
22/06/2013 13:48;85;2013-06-22 13:48:00 UTC;-73976877;40759192;-73991685;4074981;1
10/03/2014 19:50;20;2014-03-10 19:50:51 UTC;-73893177;40790756;-73892578;40788483;1
28/05/2010 08:18;105;2010-05-28 08:18:34 UTC;-73985881;407383;-7396499;40775237;1
10/03/2012 22:53;265;2012-03-10 22:53:25 UTC;-73776747;40645265;-73813803;40709035;1
01/06/2015 21:41;8;2015-06-01 21:41:06 UTC;-7,39618E+16;4,07596E+16;-7,39789E+15;4,07726E+16;4
26/01/2009 00:44;106;2009-01-26 00:44:42 UTC;-73994279;40690409;-74016739;40709063;1
21/09/2010 07:06;45;2010-09-21 07:06:31 UTC;-73965372;40759256;-7397487;40752373;1
09/03/2011 22:21;97;2011-03-09 22:21:25 UTC;-73977829;40788979;-73967935;40760508;1
05/12/2011 08:38;205;2011-12-05 08:38:34 UTC;-73968619;40766432;-74008559;40704591;1
06/01/2012 10:57;93;2012-01-06 10:57:10 UTC;-73982229;40731822;-73980239;40760162;1
25/05/2014 21:09;185;2014-05-25 21:09:00 UTC;-74005385;40707002;-73992793;40750742;1
27/04/2014 21:56;5;2014-04-27 21:56:45 UTC;-73982751;40762738;-73978354;40764564;2
03/08/2009 08:19;34;2009-08-03 08:19:45 UTC;-73863506;40769985;-7397582;40765446;1
08/11/2012 20:07;235;2012-11-08 20:07:35 UTC;-73992028;4075497;-73912663;40780157;1
11/12/2009 15:57;45;2009-12-11 15:57:17 UTC;-73980909;40774585;-7398136;40779419;3
07/12/2013 13:25;8;2013-12-07 13:25:00 UTC;-73985217;40742177;-7399998;40726917;1
27/02/2010 20:13;265;2010-02-27 20:13:00 UTC;-73977765;40766177;-73977982;40766937;5
24/12/2014 11:23;55;2014-12-24 11:23:00 UTC;-74004822;40741812;-74007312;40733577;2
23/03/2009 20:24;61;2009-03-23 20:24:00 UTC;-7398795;40757852;-73988227;40749963;1
23/03/2010 17:43;49;2010-03-23 17:43:00 UTC;-73970442;40764695;-73961907;40765392;4
26/01/2010 14:55;53;2010-01-26 14:55:00 UTC;-73993085;40752002;-73980337;4076483;1
05/07/2011 14:23;81;2011-07-05 14:23:00 UTC;-7399097;40742158;-73977728;4072673;1
01/04/2013 00:04;2033;2013-04-01 00:04:15 UTC;-73994718;40750306;-73950511;40728566;1
28/06/2013 20:24;45;2013-06-28 20:24:00 UTC;-73955282;40768865;-73949683;40776472;1
12/05/2014 12:11;7;2014-05-12 12:11:28 UTC;-74002792;40760515;-74004415;40741973;1
11/07/2009 12:20;77;2009-07-11 12:20:03 UTC;-73987145;40722568;-74005402;40739583;1
16/10/2009 10:32;73;2009-10-16 10:32:00 UTC;-73990575;40746117;-74003227;40751447;1
09/06/2010 14:53;3307;2010-06-09 14:53:47 UTC;-73862764;40769064;-73984033;40752842;2
04/05/2011 13:44;365;2011-05-04 13:44:00 UTC;-73873068;40774183;-73978847;40762062;5
01/01/2014 05:22;5;2014-01-01 05:22:00 UTC;-7399436;4072039;-7398577;4072304;2
25/06/2014 17:43;235;2014-06-25 17:43:16 UTC;-73958585;40775615;-7400048;40737611;1
09/05/2012 15:26;61;2012-05-09 15:26:00 UTC;-7397985;40786315;-73985068;40774133;1
12/01/2013 18:10;11;2013-01-12 18:10:00 UTC;-73956597;40777432;-73980035;40763175;1
05/09/2014 15:23;6;2014-09-05 15:23:00 UTC;-7396826;4076514;-73961115;40774882;6
20/09/2009 11:32;113;2009-09-20 11:32:00 UTC;-73975868;40790142;-74006695;40751278;5
15/11/2009 19:58;81;2009-11-15 19:58:00 UTC;-73990397;4075103;-73981137;40764718;1
28/03/2010 22:32;89;2010-03-28 22:32:44 UTC;-74000763;40729744;-73974662;40749159;3
19/02/2011 22:25;45;2011-02-19 22:25:00 UTC;-7399784;4068295;-73980198;40676842;1
31/01/2013 19:38;11;2013-01-31 19:38:05 UTC;-73978836;40764745;-73984774;40745978;1
18/06/2013 10:27;85;2013-06-18 10:27:05 UTC;-73992108;40764203;-73973;40762695;1
04/07/2013 16:41;85;2013-07-04 16:41:27 UTC;0;0;0;0;1
15/01/2010 11:11;81;2010-01-15 11:11:07 UTC;-73978916;4078712;-73957307;40783588;1
19/09/2010 15:17;69;2010-09-19 15:17:00 UTC;-73996268;40738123;-7398238;4073617;1
19/11/2013 22:09;6;2013-11-19 22:09:00 UTC;-73971462;40761332;-73980797;40768002;1
27/04/2009 20:28;53;2009-04-27 20:28:39 UTC;-73988927;40760223;-73991474;40750591;1
27/11/2011 00:57;61;2011-11-27 00:57:39 UTC;-73980068;40743103;-73991181;40750228;1
10/11/2012 00:30;95;2012-11-10 00:30:53 UTC;-73995776;40748921;-73968821;40764391;2
18/12/2013 09:15;115;2013-12-18 09:15:00 UTC;-7397941;40766107;-74003015;40750522;1
14/03/2015 09:23;17;2015-03-14 09:23:41 UTC;-7,40129E+16;4,07052E+16;-7,39807E+16;4,07422E+16;6
30/07/2009 14:44;53;2009-07-30 14:44:00 UTC;-73978002;40778607;-73970662;40788625;1
11/06/2013 16:27;10;2013-06-11 16:27:57 UTC;-73995883;40743785;-73990057;40767137;1
08/12/2014 01:00;155;2014-12-08 01:00:16 UTC;-73957675;40717887;-73942583;40686397;1
11/06/2010 17:41;69;2010-06-11 17:41:38 UTC;-73977757;40762991;-73983801;40779518;1
01/05/2011 12:48;181;2011-05-01 12:48:32 UTC;-73986592;40761807;-74010659;40704133;1
21/05/2015 09:23;155;2015-05-21 09:23:05 UTC;-7,39941E+14;4,07512E+16;-7,39751E+16;4,07565E+14;1
03/02/2012 01:55;101;2012-02-03 01:55:19 UTC;-73982334;40722411;-73964907;40755644;1
22/03/2013 19:20;215;2013-03-22 19:20:00 UTC;-73955235;40773077;-74007955;4071711;6
04/10/2014 20:10;85;2014-10-04 20:10:00 UTC;-7399413;4076668;-7398861;4075705;1
12/08/2012 16:22;73;2012-08-12 16:22:52 UTC;-73988883;4073405;-73992385;40724842;1
29/05/2014 05:57;25;2014-05-29 05:57:22 UTC;0;0;0;0;1
16/09/2014 15:12;85;2014-09-16 15:12:19 UTC;-73958118;40773086;-73946941;40779994;1
25/07/2010 09:56;61;2010-07-25 09:56:00 UTC;-73970447;4075779;-73969687;40769923;5
25/02/2012 19:43;141;2012-02-25 19:43:00 UTC;-73981097;40764483;-7399185;40722037;1
30/12/2013 15:16;6;2013-12-30 15:16:17 UTC;-739742;40762693;-73979824;40755547;1
05/12/2014 13:59;85;2014-12-05 13:59:54 UTC;-73958823;40783588;-73978697;40777533;1
04/05/2015 09:36;8;2015-05-04 09:36:13 UTC;-7,39879E+16;4,07285E+16;-7,40073E+16;4,07275E+15;1
25/04/2012 16:19;53;2012-04-25 16:19:00 UTC;-73971913;4075925;-73962905;4077216;1
06/01/2014 19:24;105;2014-01-06 19:24:29 UTC;-73978389;40757757;-73980442;40733626;1
20/02/2015 07:12;55;2015-02-20 07:12:52 UTC;-7,39708E+16;4,07588E+16;-7,39702E+15;4,07489E+16;1
21/08/2009 19:35;81;2009-08-21 19:35:05 UTC;-73960853;40761557;-73976335;40748361;1
15/11/2012 08:39;13;2012-11-15 08:39:00 UTC;0;0;0;0;1
29/04/2014 09:51;85;2014-04-29 09:51:15 UTC;-7399476;40765585;-73996026;40758698;1
26/11/2010 16:01;61;2010-11-26 16:01:01 UTC;-73953316;40767588;-73971527;40757499;1
26/12/2010 11:50;129;2010-12-26 11:50:32 UTC;-73975224;40765201;-73998754;40728;1
01/02/2014 21:06;10;2014-02-01 21:06:00 UTC;-73979022;40777667;-73992172;40721555;5
08/07/2014 20:16;85;2014-07-08 20:16:00 UTC;-74005547;40745687;-74011247;40728733;6
15/04/2010 18:13;49;2010-04-15 18:13:00 UTC;-73954665;40773395;-7394686;40776093;1
26/09/2012 13:14;6;2012-09-26 13:14:47 UTC;-73964483;40764431;-73956576;40779852;1
10/01/2014 08:16;5;2014-01-10 08:16:07 UTC;-7398214;40772705;-73988691;40774325;1
12/03/2014 18:12;12;2014-03-12 18:12:44 UTC;-73844904;40736318;-73844904;40736318;1
02/03/2013 15:47;135;2013-03-02 15:47:27 UTC;-7398265;40753748;-7400793;40741922;1
11/03/2015 14:48;3383;2015-03-11 14:48:58 UTC;-7,39733E+16;4,07564E+16;-7,38724E+16;4,07743E+16;1
02/09/2009 05:18;257;2009-09-02 05:18:10 UTC;-73991729;40760501;-73861246;40767619;1
21/05/2010 08:35;137;2010-05-21 08:35:00 UTC;-73992128;40739535;-7395814;40768797;3
16/10/2011 22:37;105;2011-10-16 22:37:25 UTC;-73997265;40719963;-73994268;40754212;1
07/03/2012 11:26;57;2012-03-07 11:26:12 UTC;-73953871;40766331;-73962465;40774757;1
24/08/2013 17:07;9;2013-08-24 17:07:00 UTC;-73993372;40736177;-73978277;4075786;2
06/02/2014 11:17;225;2014-02-06 11:17:00 UTC;-7398071;40782635;-7400204;40719425;1
06/02/2014 11:17;75;2014-02-06 11:17:00 UTC;-73954463;40769887;-73961627;4077936;1
20/04/2011 18:51;141;2011-04-20 18:51:56 UTC;-73992131;40724066;-7398057;40762877;1
03/05/2012 21:28;93;2012-05-03 21:28:00 UTC;-73972108;40759308;-73999263;40761322;1
22/02/2014 18:41;4;2014-02-22 18:41:34 UTC;-73990366;40757343;-73985373;40760604;1
03/10/2014 16:31;55;2014-10-03 16:31:00 UTC;-7399223;40725887;-73993782;40735277;1
18/05/2009 12:30;93;2009-05-18 12:30:00 UTC;-73975782;4074727;-7396611;40762933;1
26/06/2010 09:59;73;2010-06-26 09:59:00 UTC;-73999627;40743547;-7398927;40756862;2
20/06/2013 12:36;45;2013-06-20 12:36:08 UTC;-73988446;40770843;-73985985;40777708;1
12/09/2013 11:32;13;2013-09-12 11:32:00 UTC;-7398206;40772705;-73956213;40771777;1
10/04/2010 16:56;57;2010-04-10 16:56:00 UTC;-73966422;40767587;-73973363;4075827;2
15/11/2014 13:12;8;2014-11-15 13:12:56 UTC;-74005382;40749044;-7399412;40761185;1
20/05/2015 20:29;205;2015-05-20 20:29:35 UTC;-7,40116E+14;4,07029E+16;-7,39722E+15;4,07631E+16;2
16/10/2011 11:37;93;2011-10-16 11:37:46 UTC;-739927;407372;-739683;407624;1
21/10/2011 08:18;85;2011-10-21 08:18:49 UTC;-73990387;4073118;-740021;4070805;2
24/03/2012 22:13;81;2012-03-24 22:13:00 UTC;-73990138;40740232;-7399523;40718407;1
09/12/2013 09:16;5;2013-12-09 09:16:00 UTC;-73980617;4074487;-7398711;40749577;5
16/01/2009 05:58;53;2009-01-16 05:58:00 UTC;-7399201;40755538;-7399796;40755995;5
21/04/2010 13:39;53;2010-04-21 13:39:00 UTC;-73988323;40722913;-74002315;40729572;1
01/07/2011 08:24;69;2011-07-01 08:24:00 UTC;-73982628;40771032;-73984127;40748062;2
21/10/2014 07:04;85;2014-10-21 07:04:06 UTC;-73948403;4078258;-73968905;40787675;1
02/07/2012 08:43;65;2012-07-02 08:43:33 UTC;-73975256;40756147;-73960543;40775509;1
15/09/2012 02:17;29;2012-09-15 02:17:00 UTC;-7400324;40733577;-7394855;40723342;1
29/01/2014 22:41;21;2014-01-29 22:41:00 UTC;-73978553;40766717;-74016195;40711052;6
02/01/2009 10:13;145;2009-01-02 10:13:46 UTC;-73947043;40780107;-73989034;40751587;2
12/09/2009 10:56;329;2009-09-12 10:56:00 UTC;-73982762;40769003;-7387262;40774533;1
17/05/2011 07:53;61;2011-05-17 07:53:19 UTC;-73978292;40782962;-73961085;40806684;1
07/11/2013 10:19;13;2013-11-07 10:19:35 UTC;-73985802;40777477;-73987414;40754369;1
11/07/2014 12:24;15;2014-07-11 12:24:43 UTC;-739942;40751005;-7397559;40759188;1
03/02/2010 14:33;49;2010-02-03 14:33:29 UTC;-73968848;40759129;-73976118;40765747;1
11/11/2010 21:18;89;2010-11-11 21:18:00 UTC;-73981872;40760252;-74002232;40740567;5
05/04/2012 20:19;81;2012-04-05 20:19:03 UTC;-73993127;40736777;-74010699;40720116;1
30/04/2013 16:25;6;2013-04-30 16:25:36 UTC;-73986575;4075505;-73980971;40765857;1
12/05/2014 23:31;5733;2014-05-12 23:31:00 UTC;-7379025;40643705;-7400227;40734542;1
20/05/2014 13:15;8;2014-05-20 13:15:00 UTC;-73974292;40793455;-73978205;40778272;1
28/11/2009 17:12;85;2009-11-28 17:12:00 UTC;-73959937;40780397;-73974948;40798193;1
31/01/2010 15:21;89;2010-01-31 15:21:08 UTC;-73976061;4075818;-73948436;4078255;1
06/08/2010 09:29;105;2010-08-06 09:29:00 UTC;-7396501;40769925;-73968125;40778048;5
08/09/2010 15:14;101;2010-09-08 15:14:00 UTC;-74010347;40720153;-7399492;40769032;2
15/11/2011 13:07;498;2011-11-15 13:07:50 UTC;-73983851;40761851;-73783129;40643785;3
01/02/2015 17:24;5;2015-02-01 17:24:59 UTC;-7,39837E+16;4,07496E+16;-7,39926E+15;4,07429E+16;1
16/02/2015 17:12;6;2015-02-16 17:12:44 UTC;-7,39576E+14;4,07668E+16;-7,39558E+16;4,07788E+16;1
26/02/2010 23:56;133;2010-02-26 23:56:00 UTC;-7399771;40756485;-73987518;40721337;1
09/04/2015 07:20;7;2015-04-09 07:20:46 UTC;-7,39783E+16;4,07649E+16;-7,39835E+16;4,07681E+16;1
28/03/2012 13:09;105;2012-03-28 13:09:20 UTC;-73999733;4073322;-73985659;40759156;2
21/12/2012 13:10;568;2012-12-21 13:10:00 UTC;-73978817;40761517;-73789255;40642677;1
04/12/2013 18:13;145;2013-12-04 18:13:00 UTC;-73984045;40748432;-74009758;40722695;1
25/11/2010 22:54;113;2010-11-25 22:54:00 UTC;-74005448;40725823;-74005942;40725048;2
14/01/2011 17:22;65;2011-01-14 17:22:12 UTC;-73970799;40751642;-73980333;40748303;1
02/06/2011 14:04;57;2011-06-02 14:04:00 UTC;-7399171;40731902;-7397907;40745213;1
02/05/2013 01:22;13;2013-05-02 01:22:00 UTC;-73961407;40716362;-73994242;40694847;1
03/07/2014 01:34;22;2014-07-03 01:34:00 UTC;-73968087;4075514;-73952622;40823312;5
10/11/2011 00:09;185;2011-11-10 00:09:07 UTC;-73980992;40744531;-73948478;40778086;1
17/06/2012 18:08;141;2012-06-17 18:08:12 UTC;-73957312;40776963;-73990408;40751271;2
09/01/2010 21:28;45;2010-01-09 21:28:55 UTC;-73952804;40782491;-73961038;40774978;2
20/07/2014 11:49;24;2014-07-20 11:49:33 UTC;-73874483;40774095;-73967098;40711603;1
16/01/2010 13:58;257;2010-01-16 13:58:13 UTC;-73979952;40726656;-73951914;40813041;1
30/08/2011 10:09;33;2011-08-30 10:09:03 UTC;-73998082;40741128;-73993909;40739392;1
26/03/2012 05:47;85;2012-03-26 05:47:15 UTC;-73954353;40779059;-73985525;40755313;1
31/07/2010 22:00;53;2010-07-31 22:00:38 UTC;-74003192;40732796;-73999881;40719227;1
12/06/2011 01:48;45;2011-06-12 01:48:00 UTC;-73982442;40742135;-73992495;40738278;1
11/01/2009 22:50;37;2009-01-11 22:50:00 UTC;-73987127;40733377;-73981355;4074125;2
26/07/2011 11:56;81;2011-07-26 11:56:41 UTC;-73976809;40775044;-73967976;40762807;1
03/08/2010 14:58;161;2010-08-03 14:58:00 UTC;-7400461;40716322;-74003732;40658428;2
22/05/2011 00:30;129;2011-05-22 00:30:32 UTC;-73979746;40781009;-73980523;40738272;1
20/08/2011 13:40;81;2011-08-20 13:40:33 UTC;-73989393;40726381;-73997417;40714365;2
14/03/2013 11:13;95;2013-03-14 11:13:00 UTC;-73957788;40781995;-7396262;40764742;1
02/09/2014 00:02;235;2014-09-02 00:02:00 UTC;-73944145;40702737;-73913985;4077846;2
22/02/2009 22:48;25;2009-02-22 22:48:00 UTC;0;0;-74005433;40726685;2
28/03/2009 20:05;11;2009-03-28 20:05:13 UTC;-7395822;40768717;-73989314;40739968;1
10/10/2011 18:31;61;2011-10-10 18:31:34 UTC;-73984847;40761632;-73965846;40754548;2
13/07/2014 11:15;28;2014-07-13 11:15:00 UTC;-7387093;40773787;-73966003;40755425;1
23/07/2014 08:42;10;2014-07-23 08:42:00 UTC;-7399276;40751162;-7398098;40752827;1
03/04/2009 11:58;101;2009-04-03 11:58:00 UTC;-73987997;40737872;-73988583;40757525;1
30/04/2011 04:15;77;2011-04-30 04:15:00 UTC;-73982377;40739743;-73959688;40758598;5
26/03/2014 22:46;8;2014-03-26 22:46:23 UTC;-73976248;40760885;-73991236;40750376;1
16/07/2009 18:04;61;2009-07-16 18:04:00 UTC;-73953432;40766765;-73968447;407649;1
13/09/2012 11:31;205;2012-09-13 11:31:00 UTC;-7398646;40751527;-73953732;40787725;1
19/11/2013 10:38;95;2013-11-19 10:38:00 UTC;-74003197;40744075;-7400067;40726062;1
14/02/2014 05:55;7;2014-02-14 05:55:36 UTC;-7395893;40763626;-73973753;40759813;1
13/07/2011 07:32;85;2011-07-13 07:32:00 UTC;-7398732;40738957;-74004458;40707322;1
30/05/2014 21:44;75;2014-05-30 21:44:34 UTC;-73964127;40792641;-73979984;40782037;2
22/06/2015 19:04;115;2015-06-22 19:04:41 UTC;-7,39574E+16;4,07617E+16;-7,39732E+16;4,07871E+16;1
29/04/2010 08:27;77;2010-04-29 08:27:00 UTC;-73998418;40735472;-7401432;40713072;1
14/12/2011 20:47;61;2011-12-14 20:47:00 UTC;-73978192;40745775;-73975422;4073007;2
02/09/2012 23:09;385;2012-09-02 23:09:00 UTC;-73977473;40746538;-73851405;40689473;2
28/05/2015 11:56;115;2015-05-28 11:56:51 UTC;-7,3982E+14;4,07679E+16;-7,39761E+16;4,07952E+16;2
24/09/2012 23:07;6;2012-09-24 23:07:15 UTC;-73980914;40779513;-73970524;40796703;1
02/05/2013 18:59;17;2013-05-02 18:59:25 UTC;-74016361;40712852;-73984364;40729531;1
15/08/2014 21:24;75;2014-08-15 21:24:00 UTC;-73988477;40739202;-74001812;40740582;1
16/05/2015 11:33;55;2015-05-16 11:33:57 UTC;-7,39736E+16;4,07846E+16;-7,39705E+16;4,07961E+16;1
20/03/2011 17:25;69;2011-03-20 17:25:00 UTC;-73979605;40752025;-73993742;40756685;1
15/02/2013 12:13;3;2013-02-15 12:13:00 UTC;-73994313;40735362;-73997212;4073681;1
03/03/2014 19:03;125;2014-03-03 19:03:42 UTC;-73998881;40734511;-73971341;40760929;1
16/03/2009 04:47;17;2009-03-16 04:47:17 UTC;0;0;0;0;1
30/11/2012 11:02;388;2012-11-30 11:02:00 UTC;-7397462;40756922;-73864002;40767872;1
10/03/2013 04:12;6;2013-03-10 04:12:00 UTC;-74000405;4071857;-7400004;40726592;1
18/06/2014 07:38;65;2014-06-18 07:38:20 UTC;-73980695;40742047;-7397293;40759006;1
01/08/2014 01:59;145;2014-08-01 01:59:00 UTC;-73977567;40778957;-73991272;4072782;1
19/01/2010 01:10;25;2010-01-19 01:10:00 UTC;-7399872;40624708;-7399872;40624708;1
10/04/2009 17:32;41;2009-04-10 17:32:00 UTC;-73993962;40735152;-7400358;40732207;1
21/08/2010 14:22;133;2010-08-21 14:22:57 UTC;-74005752;40717735;-73962639;40766952;2
08/12/2012 23:27;6;2012-12-08 23:27:00 UTC;-74003502;40738745;-73993317;40752022;3
16/01/2013 16:40;65;2013-01-16 16:40:00 UTC;-73987437;40738262;-73975865;4074594;1
25/03/2013 11:32;125;2013-03-25 11:32:32 UTC;-74006545;40716519;-73993427;40752308;1
09/05/2014 12:55;215;2014-05-09 12:55:00 UTC;-73965747;4077121;-74005188;40729157;1
23/10/2010 18:39;4957;2010-10-23 18:39:00 UTC;-73782215;40644272;-73782217;4064427;2
13/11/2010 04:38;381;2010-11-13 04:38:00 UTC;-7400761;40725875;-73867393;40859275;1
10/07/2011 02:08;101;2011-07-10 02:08:08 UTC;-73993027;40725563;-73958591;40717069;1
28/04/2010 18:58;45;2010-04-28 18:58:00 UTC;-73966902;4076209;-73972658;40761098;1
17/12/2011 13:53;53;2011-12-17 13:53:00 UTC;-73987885;40749152;-73975165;40759095;3
31/10/2013 23:44;8;2013-10-31 23:44:00 UTC;-74004978;40719012;-74006807;40706832;1
30/07/2009 21:24;77;2009-07-30 21:24:21 UTC;-73999556;40738662;-73979409;40727603;1
01/10/2012 09:02;75;2012-10-01 09:02:00 UTC;-73986717;4076152;-73968675;40796662;2
17/03/2015 13:30;55;2015-03-17 13:30:23 UTC;-7,39562E+16;4,07813E+16;-7,39595E+16;4,07766E+15;1
01/03/2009 18:37;77;2009-03-01 18:37:49 UTC;-73997631;40724238;-74009196;40710869;1
12/02/2010 21:30;81;2010-02-12 21:30:03 UTC;-73978894;40763859;-73946947;40779657;1
12/07/2014 13:17;55;2014-07-12 13:17:34 UTC;-73976995;40763962;-73978033;40757489;1
13/06/2015 07:19;65;2015-06-13 07:19:10 UTC;-7,39819E+16;4,07406E+16;-7,39912E+16;4,07489E+16;1
06/08/2013 23:24;45;2013-08-06 23:24:46 UTC;-7399758;40729132;-73991998;40725226;1
24/09/2013 18:23;7;2013-09-24 18:23:52 UTC;-73945542;40774462;-73957452;40783008;1
19/02/2014 12:48;175;2014-02-19 12:48:00 UTC;-73961757;4076281;-73999328;407493;1
13/02/2011 14:48;49;2011-02-13 14:48:57 UTC;-7396498;40759943;-73971154;40764252;2
01/06/2013 12:53;6;2013-06-01 12:53:00 UTC;-73963967;40808232;-73972693;40793455;1
11/03/2010 20:59;45;2010-03-11 20:59:00 UTC;-7399303;40762935;-7399059;40757643;5
22/09/2014 11:58;105;2014-09-22 11:58:00 UTC;-7397248;40784842;-73954747;40775662;1
17/02/2010 22:51;89;2010-02-17 22:51:00 UTC;-74005798;40741247;-7401719;40705187;1
28/02/2010 16:56;61;2010-02-28 16:56:00 UTC;-7400186;40737772;-74009763;40714795;5
07/08/2010 13:46;145;2010-08-07 13:46:00 UTC;-74002285;4073961;-73952757;40779637;1
23/10/2010 12:11;61;2010-10-23 12:11:31 UTC;-73993656;4074735;-73982864;40742636;2
15/03/2012 23:48;57;2012-03-15 23:48:00 UTC;-73954327;40764005;-73956155;40775967;1
13/01/2013 13:38;8;2013-01-13 13:38:00 UTC;-73989647;4074729;-73985648;40735408;5
